id,text
2717,（10）如发现有利用权益规则或计算机系统漏洞恶意套取权益奖励的持卡人，或于活动期间有逾期还款、卡片已冻结，或有其他违反中国建设银行龙卡信用卡章程、领用协议或相关业务约定条款情形，建行有权取消其继续参加本权益的资格，且扣回已返现的奖励金
2718,"欢乐度假礼遇一、活动对象：尊师信用卡（银联版）二、活动内容（一）泰国、澳洲万豪酒店超值套餐●服务内容：即日起至2018年12月31日，持卡人前往泰国、澳洲指定万豪酒店，可享低至3折优惠，含免费接送机服务、免酒店税收服务费。●预订方式工作日可通过拨打电话：4008 518 622进行预定在线预定：a href=""http:www.vacationclub.com.cn"" target=""_blank"">www.vacationclub.com.cna>（二）赫兹租车优惠●服务内容：即日起至2018年12月31日，持卡人可在赫兹Hertz美国、泰国、澳大利亚门店享受下述三种租车权益（其他国家及地区陆续增加中，3种优惠可同享）：1.租车尊享9折礼遇；2.连续租7天及以上可享周租价减免1天费用；3.免费办理中国驾照英文翻译件（仅适用于持有中国驾照的持卡人）●预订方式持卡人需在指定页面a href=""https:gohertz.cnbenefitsunionpay_benefit"" target=""_blank"">https:gohertz.cnbenefitsunionpay_benefita>预订方可享受以上三项租车优惠。（三）境外退税●服务内容：持卡人在境外商店购物时，只要看到商家贴有银联合作退税机构的标示，购物达到各国要求的最低购买额后，正确填写退税单信息(姓名、护照号、住址等)，出示尊师卡或在Credit Card一栏填写卡号即可通过银联卡退税。●服务范围：覆盖44个国家地区，直接退税到银联卡。以上服务详情和活动细则，以银联网站a href=""http:www.chinaunionpay.com"" target=""_blank"">www.chinaunionpay.coma>最新公示为准。 "
2719,"2.境内外出行多重优惠细则,（1）环球赏全球礼遇,该权益由万事达卡组织提供，不同地区商户返现比例、规则不同，由万事达卡环球赏平台提供详情点击：https://www.mcomp.com.cn/offerh5/showOfferH5PoloIndex/,（2）乐赏利EasySavings平台返利,该权益由万事达卡组织提供，不同地区商户返现比例、规则不同，由万事达卡乐赏利EasySavings平台提供"
2720,"●预订及使用方法登陆WileyEfficientLearning网页（a href=""http:efficientlearning.wileychina.cn"">http:efficientlearning.wileychina.cna>）进行产品选购，结帐时使用促销代码VisaWILEY，即可享受优惠优惠细则以WileyEfficientLearning网页（a href=""http:efficientlearning.wileychina.cn"">http:efficientlearning.wileychina.cna>）发布为准"
2721,龙卡北京冬奥信用卡（下简称“北京冬奥卡”）是我行以2022年北京冬季奥运会为主题特别设计推出的VISA品牌单标识珍藏系列奥运信用卡，仅限境外使用龙卡全球支付信用卡面向具有境外消费需求客户发行，可同时满足境内外刷卡支付需求
2722,全球商户贵宾礼遇一、活动对象：Visa外币版二、活动内容（一）全球知名景区乐园门票低至4折●服务内容：即日起至2020年12月31日，景区乐园特惠预订，低至门市价4折覆盖全球四大洲（亚洲、北美洲、欧洲、大洋洲），汇集全球顶级主题公园，包括:迪士尼、环球影城、SEA海洋馆等知名品牌●预订及使用方法•通过“Visa中国”公众号进入“V享福利购”，进入景区玩乐列表选择相应景区并填写相关信息，即可预订景区权益；•景区门票需至少提前3天、至多提前1个月在线进行预订，周末及节假日度假高峰，请尽量提早预订；•用户需在线提交预订信息，包括门票类型、使用日期、数量、使用人等信息后提交订单，并使用本人有效的Visa卡进行付款，用户支付完成后，系统自动发送订单生成短信；•用户付款完成后，会在24小时内收到确认短信或电子邮件；•景区门票提交后，客服将根据景区情况进行二次确认，如用户预订的日期无票，客服将通过电话联系用户沟通更改预订日期或取消预订协助办理退款；•用户需根据确认短信或邮件指引行权，需持预订使用人的有效证件及邮件内的链接或附件入园，否则景区有权拒绝用户入园行权，建议打印，以防电子设备不能正常使用
2723,奥运珍藏卡面:北京冬奥卡共有两款卡面，分别以奥运吉祥物和竞技运动为主题，展示冬季奥运会和冰雪运动的独特魅力，弘扬奥运竞技体育风采和全民健身精神风貌时隔十四载，中国再次承办奥运会，使得北京冬奥卡富有纪念意义
2724,"敬请提前至少24小时在微信端进行预约，预订及付款成功将会收到确认短信，限本人预订全球商户贵宾礼遇由Visa提供，活动详细条款与细则请参见a href=""http:www.visa.com.cn"">www.visa.com.cna>或“Visa 中国”微信公众号"
2725,"奥运信用卡卡面按奥运会每两年一届更新，客户到期换卡和毁损补发自动更换对应等级、最新版的奥运卡面,冬奥专属好礼:2021年10月11日至2022年12月31日，客户成功申办北京冬奥信用卡，持名下任意Visa品牌建行信用卡（含Visa全球支付卡）消费3笔，每笔金额达99元，即有机会获赠北京冬奥环保袋一份"
2726,教师白金卡 优越金融服务1.年费政策长期免年费。2.全国网点贵宾通道及白金客服热线3.多项费用减免免除教师白金卡的挂失补卡手续费、损坏换卡手续费等多项费用。4.可选账单日教师白金卡持卡人可根据自身需要，致电农行信用卡中心客服（021-61295599），修改账单日，具体规则如下：•可选账单日分别为1-28日（13日除外）。•持卡人可自选27个账单日中的1个进行更改，180天内只允许更改1次。•持卡人需在卡片已激活、账户状态正常和无欠款情况下才可修改账单日。
2727,"特色健身礼遇(VISA卡组织白金卡权益):活动时间：2021年10月11日至2021年12月31日活动内容：,（1）室内滑冰优惠，持卡人可享58元/次的优惠价格预订城市室内滑冰服务,（2）大众健身优惠，持卡人可享58元/次的优惠价格预订全国范围连锁健身房的健身服务"
2728,Visa白金卡权益1.基础权益（1）境外消费双倍积分线上海淘、境外消费，均可获得双倍积分累积免货币转换费（2）零货币转换费线上海淘、境外交易，享“0”货币转换费礼遇2.本地生活（1）瑞尔齿科持卡人可享以下优惠：•免费尊享全面口腔检查含全景X光片1张•常规治疗（如牙齿填充、牙周治疗、拔牙、根管治疗等）尊享85折优惠•重大治疗（如牙齿美白、牙冠修复、贴面、嵌体修复、正畸、种植牙等）尊享9折优惠•以人民币300元尊享原价580元洗牙套餐（成人及儿童均可），含全口口腔检查、全景X光片、洗牙和抛光（2）境内美食持卡人可享以下（示例）餐厅美食礼遇：•甬府·锦江（米其林指南上海2020 · 一星餐厅 、2019黑珍珠指南·二钻餐厅）：卡人及同行客人每位尊享甬府招牌宁波汤团一份•鹿园·浦东店（米其林指南上海2020 · 一星餐厅）：持卡人及同行客人每位尊享红桂芡实露一份•浙江西子宾馆·牡丹中餐厅（典雅至尊浙菜 G20国宴餐厅）：持卡人及同行客人每位尊享软饮一杯及牡丹厅当日特制点心一件•杭州君悦酒店 · 湖滨28中餐厅（亚洲最佳餐厅50强）：持卡人及同伴享用套餐时，每个套餐项下共可免费获赠2杯精选白葡萄酒*更多餐厅可在Visa微信官方账号“Visa官方服务号”或Visa官方网站进行查询
2729,"刷卡满200元享118元返现:活动时间：2021年5月1日-2022年4月30日,活动内容：通过建行手机银行、“中国建设银行”或“龙卡信用卡”微信公众号、建行网站、建行移动门户成功申办我行信用卡的新客户，核卡后30天内消费三笔且合计满200元人民币（或等值外币），即可获赠118元返现奖励（每月限前3万名）"
2730,"吉祥航空联名信用卡(银联+Visa组合版) 银联卡功能1.快速累积吉祥航空积分。该产品刷卡消费可按照我行现行标准累计积分，所得积分每月两次（5日和20日）全部自动转化为吉祥航空积分，标准为350积分兑换1吉祥航空积分，不足部分不予扣减，未兑换的积分将滚动累计至下期兑换日兑换。2.高额航空意外险。持卡人可享有高达200万元航空意外险服务。点击此处查看a href=""http:www.abchina.comcnCreditCardAboutUsUpdate201602t20160221_833587.htm"" target=""_blank"">航空意外险详情a>3.享受吉祥航空会员优惠及功能服务。4.银联专属权益★ 紧急现金服务吉祥航空联名卡银联卡持卡人可拨打国内发卡行客服热线或银联客服热线进行申请，确认后前往紧急现金网点领取现金。紧急现金最快可在当天完成（视发卡行授权与服务网点实际情况而定）。紧急现金服务需发卡银行向银联申请并完成流程调试后方可提供。• 服务流程1.持卡人拨打发卡行客服热线或银联客服热线申请此服务2.发卡行对持卡人进行身份验证，同时收集服务所需信息3.发卡行向持卡人确认服务内容和网点地址4.持卡人按照事先确定的服务内容前往服务网点领取紧急现金5.持卡人事后归还紧急现金本金并支付手续费• 服务范围银联卡紧急现金支援服务网络覆盖220个国家和地区的超过40万家网点。"
2731,"2．航班行李延误险,持卡全额支付本人国内外机票款（含折扣机票款）或旅行团费（需含飞机票款），可免费获赠我行赠送的高额航班行李延误保障服务符合理赔条件的，航班每延误4小时赔付200元，每自然年不超过2000元；行李每延误4小时赔付100元，每自然年不超过1000元"
2732,"【中国境外】吉祥航空联名卡Visa卡持卡人入住澳大利亚、新西兰、韩国、日本、东南亚及南太平洋地区参与此优惠的酒店、俱乐部度假村和度假租赁酒店，即可享“住3晚，付2晚”的优惠，同时再赚4,000点温德姆奖赏计划积分，含1,000点温德姆奖赏计划基础积分和Visa奖励的3,000点温德姆奖赏计划额外积分★ 8大奢华酒店集团入住即返高达$100消费抵扣2021年1月1日至2021年12月31日参与活动酒店包含：安缦度假酒店、希尔顿酒店集团（华尔道夫、康莱德）、凯悦酒店集团（柏悦Park Hyatt、安达仕Andaz、The unbound Collection by Hyatt、君悦Grand Hyatt、凯悦Hyatt Regency、阿丽拉Alila)、洲际酒店集团、万豪酒店集团、四季酒店集团、香格里拉酒店集团、特朗普酒店集团"
2733,"4.全球支付无货币兑换手续费,所有外币交易(包含刷卡消费、网络消费、取款等)均实现自动购汇，且免收货币兑换手续费，持卡人仅需按账单以人民币归还欠款即可，还款更便捷,积分、年费优惠和换卡政策:消费累计综合积分，积分按有效消费交易入账金额1元人民币积1分，具体不计积分商户详见建行官网"
2734,银联白金卡功能1.快速累积吉祥航空积分该产品刷卡消费可按照我行现行标准累计积分，所得积分每月两次（5日和20日）全部自动转化为吉祥航空积分，标准为220积分兑换1吉祥航空积分，不足部分不予扣减，未兑换的积分将滚动累计至下期兑换日兑换2.高额航空意外险持卡人可享高达1000万航空意外险服务3.机场贵宾厅服务持卡人可免费享受农行签约机场贵宾厅服务4.贵宾预约及陪同服务提供全年3次专家预约挂号和全程陪同就诊服务5.专家健康咨询服务提供保健和常见健康问题咨询，以及专科医院机构推荐服务6.免除您的等候时间
2735,"具体积分累积和使用规则详见建行官网（jf.ccb.com-帮助中心-积分规则）,Visa全球支付卡为标准白金卡等级，主卡年费580元/卡，附属卡年费300元/卡，每持卡年度刷卡消费、取现累计满10笔（金额不限）免当年年费"
2736,吉祥航空联名卡银联白金卡持卡人，可在北京、上海、深圳、昆明、西安、杭州等全国50余家机场以优惠价享受境内机场贵宾权益服务，即2次1元单人服务（仅限持卡人本人）、1次6.2元三人服务（含持卡人和最多两位随行宾客）★ 高铁贵宾权益2021年1月1日至2021年12月31日服务内容银联高铁贵宾权益服务内容包括：高铁休息室服务、礼宾员陪同引导至检票口快速检票（各高铁站服务存在一定差异，请以权益专区内容为准）吉祥航空联名卡银联白金卡持卡人，可在上海、广州、深圳、杭州等全国40余家高铁站以优惠价享受高铁贵宾权益，即2次1元单人服务（仅限持卡人本人）、1次6.2元三人服务（含持卡人和最多两位随行宾客）
2737,"主附卡均享受有效期内免年费的优惠政策,往期奥运卡产品到期或毁损等换卡时，更换为对应等级的冰墩墩版白金卡或金卡,服务细则:1．冬奥专属好礼,2021年10月11日至2022年12月31日，客户成功申办北京冬奥信用卡，持名下任意Visa品牌建行信用卡（含Visa全球支付卡）消费3笔，每笔金额达99元，即有机会获赠北京冬奥环保袋一份"
2738,VISA卡功能1.快速累积吉祥航空积分金卡350积分兑换1吉祥航空积分，白金卡220积分兑换1吉祥航空积分，不足部分不予扣减，未兑换的积分将滚动累计至下期兑换日兑换2.环球任我行 - 免年费、零货币转换费线上海淘、境外交易，均免除货币转换费，为您省1.5%同时，提供人民币自动购汇，只需轻松人民币还款，省去购汇还款繁琐环节温馨提示：该产品为单标产品，目前仅支持境外及线上通过VISA网络渠道的外币交易，暂不支持境内人民币消费，但可支持人民币取现及还款3.非接支付，交易更加安全便捷在世界各地的Visa Paywave商户都可体验挥卡消费，用于支付星巴克、家乐福、屈臣氏、7-Eleven、肯德基、汉堡王、太平洋咖啡、伦敦地区交通资费等
2739,"活动细则:,1.仅限活动期间成功申办北京冬奥信用卡的客户参加，客户持名下任意Visa品牌建行信用卡消费合并计算至主卡客户名下Visa品牌建行信用卡卡号以4开头，包括全球支付Visa卡、全球支付Visa卡数字版、龙卡汽车卡（Visa双标）和尊享白金卡VISA版等"
2740,留学信用卡 海外用卡核心服务1.多项费用优惠及保障，刷卡更从容●外币消费、取现免货币转换费。●提供72小时、高达5万元信用卡盗失险，保障用卡安全。●留学信用卡（万事达、VISA）有效期内免年费；留学信用卡（银联）首年免年费，刷卡8次免次年年费。温馨提示：留学信用卡（银联）附属卡刷卡满12次免附属卡的次年年费。●产品免收提取本外币超额还款手续费（同城本行），免收挂失手续费、密码重置手续费、账单补印费、工本费、交易争议调单费、紧急处理服务费服务2.提供临时额度调整、分期服务，资金安排更灵活。3.附属卡额度管理、人民币自动购汇还款等服务，贴心照顾学子海外生活。
2741,4.活动礼品由授权礼品商提供，以收到实物为准持卡人应自行决定是否使用该礼品商提供的礼品和服务如持卡人接受活动礼品，即视同授权建行将配送信息提供至授权礼品商客户消费达标后六十个工作日内，授权礼品商负责将礼品配送至客户账单地址，请客户及时更新账单地址信息
2742,银联精彩礼遇（一）商旅出行1.“1元”机场停车即日起至2021年12月31日，持卡人在指定机场停车场，使用银联留学信用卡刷卡消费1元即可尊享2小时停车或者48小时停车服务●优惠内容：10次2小时1元停车服务；3次48小时1元停车服务2.机场贵宾权益即日起至2021年12月31日，持卡人使用银联留学信用卡可在北京、上海、昆明、西安、杭州等全国50余家机场以优惠价享受境内机场贵宾权益服务，即2次1元单人服务（仅限持卡人本人）、1次6.2元三人服务（含持卡人和最多两位随行宾客）服务内容包括：协办值机、机场快速安检通道、机场休息室服务（各机场服务存在一定差异，请以银联权益专区内容为准）
2743,"6.在法律许可范围内，中国建设银行有权修订本活动条款及细则（包括但不限于参加资格、消费时间及奖励方式等）、暂停或取消本活动、并经相关途径（如建行网站、手机银行、微信公众号等）公告后生效,2．特色健身礼遇(VISA卡组织白金卡权益),活动时间：2021年10月11日至2021年12月31日,活动内容：（1）室内滑冰优惠，持卡人可享58元/次的优惠价格预订城市室内滑冰服务"
2744,●保险范围包括：确诊金：持卡人初次确诊罹患甲乙类法定传染病（含新冠），即可赔付5000元人民币；身故赔偿：持卡人初次确诊罹患上述甲乙类传染病（含新冠），并因此导致的身故，赔偿30万元人民币；持卡人因意外导致的身故，赔偿5万元人民币保险有效期90天，接受身在任意国家和地区的中国大陆持卡人投保，支持线上理赔（注：合格消费为持卡人通过银联卡交易网络完成的任意跨境消费交易慈善机构类交易与任何已被取消或退还的交易将不属于本次活动合格消费范畴）5.安盛留学及旅行保险权益即日起至2021年5月31日，持银联留学白金卡购买安盛天平留学保险、旅游险（智行天下全球、亚洲旅游定制款），尊享保费7折
2745,"（3）高端泳健优惠，持卡人可享158元/次的优惠价格预订全国范围酒店健身房的健身服务,活动细则：建设银行仅提供信用卡支付服务，上述礼遇由Visa及相关商户提供，有效期将根据情况延长，可通过“Visa官方服务号”微信公众号“精选礼遇-V享臻选”查询，具体活动规则以Visa公告为准"
2746,2.星级酒店餐饮礼遇即日起至2021年12月31日，银联留学卡持卡人可在国内北上广深等40余个城市超过100家星级酒店，携伴同行享受“自助餐和下午茶，两人同行五折优惠”礼遇，酒店覆盖希尔顿、洲际、喜来登等国际知名高端酒店每张银联留学信用卡可享12次权益3.佛罗伦萨小镇会籍权益及消费达标礼即日起至2021年12月31日，持卡人可通过云闪付APP直升小镇银卡会员持银联留学白金卡跨境消费满2笔后（指定银联无界卡跨境消费仅需满1笔），至注册为佛罗伦萨小镇会员，可至礼宾处领取100元礼品卡礼品卡具体使用规则以具体公布为准，请详询小镇礼宾
2747,"相关服务限持卡人本人享受,3．刷卡满200元享118元返现,活动内容：2021年5月1日-2022年4月30日，通过建行手机银行、“中国建设银行”或“龙卡信用卡”微信公众号、建行网站、建行移动门户成功申办我行信用卡的新客户，核卡后30天内消费三笔且合计满200元人民币（或等值外币），即可获赠118元返现奖励（每月限前3万名）"
2748,2.便捷挂号礼遇即日起至2020年12月31日，持卡人可享受电话方式的一对一病情分诊及三甲医院挂号礼遇持卡人提交病历信息、期望挂号医院及科室、个人就诊信息等，医疗健康助理将通过电话回访的形式协助持卡人完成后续分诊及挂号服务3.居家健身礼遇即日起至2021年12月31日，银联留学白金卡持卡人可在线享受相关居家健身课程，包括居家运动健身、办公室运动教学、下肢训练等*以上权益具体内容及使用细则可在“中国银联95516”微信公众号中的“惠-&gt;高端卡礼遇”或者“云闪付APP”中的“权益精选”中直接预订或查询
2749,"已持有我行信用卡主卡的用户不参与本次新客户返现活动,（2）本活动办卡渠道为建行手机银行、“中国建设银行”或“龙卡信用卡”微信公众号、建行网站、建行移动门户,（3）获奖名额根据客户核卡后30天内消费三笔且合计满200元的时间按每个自然月统计排序，即从每个月1号开始排序，每月限前28500名，其中申办银联单币种卡（62开头）17500名/月，VISA卡5000名/月，美运卡5000名/月，万事达1500名/月（从2021年6月起参加），JCB卡1000名/月，先到先得"
2750,"（二）高端餐饮礼遇高端五星级酒店自助餐买一赠一即日起至2020年12月31日，持卡人携带一位同伴至全国指定五星级酒店自助餐厅用餐并使用万事达留学信用卡完成在线或电话预订，即可享受两人五折的优惠●预订方式，需提前一天在指定活动页面a href=""https:gift.colourfulchina.comentrymc"" target=""_blank"">https:gift.colourfulchina.comentrymca>，或致电客乐芙客服热线400-636-8008转3号专线进行预约，预订成功将会收到确认短信及验证序列号"
2751,"【航空意外险】详细条款与细则请参见建行官网www.ccb.com-信用卡-服务指南-相关下载-特别服务内容-《中国建设银行信用卡航空意外保障计划服务条款》,（2）航班行李延误险,持卡全额支付本人国内外机票款（含折扣机票款）或旅行团费（需含飞机票款），可免费获赠我行赠送的高额航班行李延误保障服务"
2752,"VISA御玺精彩礼遇（一）留学礼遇1.新东方优惠礼遇：-享受美国留学全程服务费优惠人民币2,000元或加申1所院校-享受非美留学全程服务费优惠人民币1,000元或加申1所院校2.启德教育（有效期至2020年8月底）-全线留学申请服务，凭农行Visa留学卡片享受直减1000元优惠；-启德教育全线出国考试培训类课程，凭凭农行Visa留学卡片享受9.5折优惠（包含线上线下全部课程）;-启德教育全线学游产品，凭Visa金卡及以上级别卡片享受直减500元优惠3.购买Wiley最畅销的CFA，CPA和CMA备考课程尊享75折优惠4.尊享安联财险定制高达30万元的留学生全年保障计划（二）尊贵出行礼遇机票酒店流量出行礼遇：1.卡塔尔航空、美国联合航空、酷航指定航线预订最高享七折优惠（活动网址：a href=""https:visaoffer.uncle-ad.cnindexindexcardlist?cid=31&amp;cardclsid=6&amp;contenttype=2"" target=""_blank"">https:visaoffer.uncle-ad.cnindexindexcardlist?cid=31&amp;cardclsid=6&amp;contenttype=2a>）2.8大奢华酒店集团免费双早+高达100美元消费抵扣3.预订雅高酒店集团大中华地区酒店行政房间或更高级别房型尊享七折优惠房价、每日早餐4.租租车新用户境外租车租6天免1天优惠5.环球上网卡1天1美元流量套餐，免费邮寄到家 （活动网址：a href=""https:v.ifreegroup.cnVisa-promotion"" target=""_blank"">https:v.ifreegroup.cnVisa-promotiona>）（三）健康管家●瑞尔齿科：尊享最低85折礼遇游玩购物礼遇：（a href=""http: http:vtravel.link2shops.comvofferjp?from=singlemessage"" target=""_blank"">http:vtravel.link2shops.comvofferjp?from=singlemessagea>)1.美加国家公园博物馆儿童博物馆返现（需提前注册a href=""https:visa.uncle-ad.comcashrebateindex.html"" target=""_blank"">https:visa.uncle-ad.comcashrebateindex.htmla>）2.全球滑雪场及滑雪套餐低至7折3.世界多国各地知名购物商户包括高端百货、免税店、奥特莱斯和连锁品牌的优惠券，优惠高达50%*上述活动详情、细则及具体使用方式可在“a href=""https:visaoffer.uncle-ad.cnindexindexindex?cid=31"" target=""_blank"">Visa中国a>”微信公众号或者小程序中进行查询"
2753,【航班及行李延误险】详细条款与细则请参见建行官网www.ccb.com-信用卡-服务指南-相关下载-特别服务内容-《中国建设银行信用卡航班行李延误保障计划（指定产品专享）》
2754,Visa卡功能1.快速累积厦航奖励积分金卡15积分兑换1厦航奖励积分，白金卡12积分兑换1厦航奖励积分，不足部分不予扣减，未兑换的积分将滚动累计至下期兑换日兑换2.环球任我行 - 免年费、零货币转换费线上海淘、境外交易，均免除货币转换费，为您省1.5%同时，提供人民币自动购汇，只需轻松人民币还款，省去购汇还款繁琐环节温馨提示：该产品为单标产品，目前仅支持境外及线上通过VISA网络渠道的外币交易，暂不支持境内人民币消费，但可支持人民币取现及还款3.非接支付，交易更加安全便捷在世界各地的Visa Paywave商户都可体验挥卡消费，用于支付星巴克、家乐福、屈臣氏、7-Eleven、肯德基、汉堡王、太平洋咖啡、伦敦地区交通资费等
2755,"龙卡畅享MUSE信用卡（以下简称“畅享MUSE卡”）是中国建设银行以“境外消费返现”为亮点，面向有境外消费需求的客户发行，仅限于境外使用2021年10月1日至2022年12月31日，持畅享MUSE卡境外消费笔笔享1%返现；2021年,中国建设银行与瑞安集团所属“新天地XINTIANDI”商业地产合作推出特别版面——MUSE新天地版，申请可享上海新天地“i天地白金卡会员”会籍"
2756,厦航白鹭联名信用卡 银联金卡功能1.快速累积厦航奖励积分。该产品刷卡消费可按照我行现行标准累计积分，所得积分每月两次（5日和20日）全部自动转化为厦航奖励积分，标准为15积分兑换1厦航奖励积分，不足部分不予扣减，未兑换的积分将滚动累计至下期兑换日兑换。2.高额航空意外险。持卡人可享有高达200万元航空意外险服务。3.享受厦门航空相应级别会员优惠及功能服务。4.银联专属权益★ 紧急现金服务厦航白鹭联名卡银联卡持卡人可拨打国内发卡行客服热线或银联客服热线进行申请，确认后前往紧急现金网点领取现金。紧急现金最快可在当天完成（视发卡行授权与服务网点实际情况而定）。紧急现金服务需发卡银行向银联申请并完成流程调试后方可提供。• 服务流程1.持卡人拨打发卡行客服热线或银联客服热线申请此服务2.发卡行对持卡人进行身份验证，同时收集服务所需信息3.发卡行向持卡人确认服务内容和网点地址4.持卡人按照事先确定的服务内容前往服务网点领取紧急现金5.持卡人事后归还紧急现金本金并支付手续费• 服务范围银联卡紧急现金支援服务网络覆盖220个国家和地区的超过40万家网点。
2757,"2、若您在网络渠道上多次（3次及以上）申请信用卡均未到网点办理面签，后续将无法通过网络渠道申请，需至网点申请信用卡3、此卡不支持在校大学生申请境外消费笔笔1%返现（无需报名）:活动时间：2021年10月1日至2022年12月31日,活动内容：持畅享MUSE卡在境外通过Visa清算网络付款（包括线上线下）享1%返现"
2758,7.银联专属权益★ 机场停车礼遇即日起至2021年12月31日在指定机场停车场，使用厦航白鹭联名卡银联白金卡刷卡消费1元即可尊享2小时停车或者48小时停车服务（部分机场服务有一定差异，详见“服务范围及特别说明”）银联白金信用卡持卡人享以下优惠：10次2小时1元停车服务；3次48小时1元停车服务★ 机场贵宾权益2021年1月1日至2020年12月31日服务内容机场贵宾权益的内容包括：协办值机、机场快速安检通道、机场休息室服务（各机场服务存在一定差异，请以权益专区内容为准）厦航白鹭联名卡银联白金卡持卡人，可在北京、上海、深圳、昆明、西安、杭州等全国50余家机场以优惠价享受境内机场贵宾权益服务，即2次1元单人服务（仅限持卡人本人）、1次6.2元三人服务（含持卡人和最多两位随行宾客）
2759,特别珍藏版面:MUSE新天地版：在上海新天地20周年庆典之际，中国建设银行与瑞安集团所属“新天地XINTIANDI”商业地产合作推出MUSE新天地版卡面采用“中国时装设计师•观看之道”展览主视觉设计，展现20位具有代表性的中国时装设计师探讨全新“观看”或“审视”中国时尚发展新视角
2760,VISA卡功能1.快速累积厦航奖励积分金卡15积分兑换1厦航奖励积分，白金卡12积分兑换1厦航奖励积分，不足部分不予扣减，未兑换的积分将滚动累计至下期兑换日兑换2.环球任我行 - 免年费、零货币转换费线上海淘、境外交易，均免除货币转换费，为您省1.5%同时，提供人民币自动购汇，只需轻松人民币还款，省去购汇还款繁琐环节温馨提示：该产品为单标产品，目前仅支持境外及线上通过VISA网络渠道的外币交易，暂不支持境内人民币消费，但可支持人民币取现及还款3.非接支付，交易更加安全便捷在世界各地的Visa Paywave商户都可体验挥卡消费，用于支付星巴克、家乐福、屈臣氏、7-Eleven、肯德基、汉堡王、太平洋咖啡、伦敦地区交通资费等
2761,卡面由设计师郭一然天精心设计，配以立体磨砂、珍珠贝、丝印珠光等奇幻工艺，表达年轻人追求灵动自在的生活态度，将潮流与支付完美相融，打造更加全面多元的时尚消费体验上述特别珍藏版面发行截止时间为2021年12月31日
2762,"金穗悠游世界信用卡 “0”货币转换费持卡人在全球范围以任意币种、任意渠道消费及取现享零货币转换费,为您省1.5%。持卡人在境内外以任意币种交易，账单自动转换为人民币还款，也可选择直接以外币（欧元）还款，还款方式灵活便捷。"
2763,"每位持卡人仅限认证一次所赠白金卡会员会籍认证后有效期为一年，权益详情以“上海新天地”微信公众号-“i天地”会员中心“我的”会员权益详情为准,刷卡满200元享118元返现:活动时间：2021年5月1日-2022年4月30日,活动内容：通过建行手机银行、“中国建设银行”或“龙卡信用卡”微信公众号、建行网站、建行移动门户成功申办建行信用卡的新客户，核卡后30天内消费三笔且合计满200元人民币（或等值外币），即可获赠118元返现奖励（每月限前3万名）"
2764,"●预订方式，需提前一天在指定活动页面a href=""https:gift.colourfulchina.comentrymc"" target=""_blank"">https:gift.colourfulchina.comentrymca>，或致电客乐芙客服热线400-636-8008转3号专线进行预约，预订成功将会收到确认短信及验证序列号4.热门景点优惠即日起至2020年12月31日，享全球知名景点（包括新加坡S.E.A海洋馆、新加坡环球影城、日本名古屋乐高、日本东京迪斯尼、美国加州环球影城、美国加州迪斯尼等）门票最高75折优惠"
2765,"用卡安全便捷:1．芯片交易安全便捷,畅享MUSE卡采用“芯片+磁条”的复合卡形式，并为持卡人提供更安全、更丰富的支付体验,2．全球支付无货币兑换手续费,畅享MUSE卡所有外币交易(包含刷卡消费、网络消费、取款等)均实现自动购汇，且免收货币兑换手续费，持卡人仅需按账单以人民币归还欠款即可，还款更便捷"
2766,"My Way系列之Visa世界杯信用卡 境外优惠活动1、境外笔笔返3%活动时间 ：2019年10月1日至2019年11月30日活动规则 ：活动期间，持卡人于指定渠道报名后，可以参与：活动一：境外消费笔笔返3%；活动二：境外消费满额返200美元。a href=""http:www.abchina.comcnCreditCardSpecial0ffersAlllytxjwxfbbf3-djgd320mjskj.htm?merId=131115&amp;typeName=境外商户"" target=""_blank"">活动参与详情点击a>2、2019年1月1日至2019年12月31日，持卡人尊享Hotels.com 好订网全球酒店优惠，使用优惠券VISA8预订已加入价格保证计划的酒店，第一间客房的房价可以享受92折优惠。活动网址：www.hotels.cnvisa"
2767,"2．航班行李延误险,使用畅享MUSE卡全额支付本人国内外机票款（含折扣机票款）或旅行团费（需含飞机票款），可免费获赠建行赠送的高额航班行李延误保障服务符合理赔条件的，航班每延误4小时赔付200元，每自然年不超过2000元；行李每延误4小时赔付100元，每自然年不超过1000元"
2768,两款精美卡面可选卡面设计采用了2018俄罗斯FIFA世界杯专属设计，足球穿越俄罗斯经典建筑、山川河流的运动轨迹，同时包含了彩蛋、芭蕾、套娃等俄罗斯传统元素，展示本次俄罗斯世界杯的独特文化。
2769,"收费标准、积分和优惠政策:畅享MUSE卡主卡年费为580元/卡，附属卡年费300元/卡，实行主附卡有效期内免年费的优惠政策目前，畅享MUSE卡不发行附属卡,MUSE设计师版新发卡、到期换卡、挂失补卡、毁损补卡等制作新卡情况下需收取制卡工本费（50元/卡）"
